time,Total Usage,Microwave,Washing Machine,Oven Unit,Stove Unit,1st Floor AHU,Refrigerator,Dishwasher,PV Solar Generation (1),PV Solar Generation (2)
1.38E+09,4496.6,0.6,13.4,4.9,0.3,377.2,353.4,2.1,0.1,0.1
1.38E+09,4495.7,0.6,13.5,4.8,0.5,377.8,354.4,2.1,0.1,0.1
1.38E+09,4496.2,0.6,13.4,4.8,0.5,377.6,355.8,2,0.1,0.1
1.38E+09,4491.8,0.5,13.4,4.9,0.3,378.2,351.4,2,0.1,0.1
1.38E+09,4494.5,0.7,13.3,4.8,0.4,377.5,354.5,2,0.1,0.1
1.38E+09,4504.5,0.6,13.4,4.8,0.5,378.3,351.5,2.1,0.1,0.1
1.38E+09,4492.5,0.5,13.4,4.8,0.4,377.9,352.7,2.1,0.1,0.1
1.38E+09,4498.9,0.6,13.4,4.9,0.5,378.2,354.6,2.1,0.1,0.1
1.38E+09,4492,0.5,13.5,4.8,0.5,377.8,351.8,2.1,0.1,0.1
1.38E+09,4495.8,0.5,13.5,4.9,0.5,377.4,353.6,2,0.2,0.1
1.38E+09,4497.5,0.6,14.6,4.8,0.4,378,355.8,2,0.2,0.1
1.38E+09,4541.5,0.6,63.4,4.9,0.4,376.5,352.9,2.1,0.1,0.1
1.38E+09,4516,0.5,34,4.8,0.3,377.7,354.5,2.1,0.2,0.1
1.38E+09,4508.4,0.6,27.1,4.9,0.3,376.9,356.6,2.1,0.1,0.1
1.38E+09,4493,0.5,13.4,4.9,0.5,376.4,355.8,2,0.2,0.1
1.38E+09,4496.9,0.6,13.4,4.9,0.2,377.6,354.9,2.1,0.1,0.1
1.38E+09,4492.5,0.6,13.3,4.9,0.4,377.5,356.5,2,0.1,0.1
1.38E+09,4491.7,0.5,13.4,4.9,0.5,378,354,2.1,0.1,0.1
1.38E+09,4492.9,0.6,13.5,4.9,0.4,376.9,354.3,2.1,0.1,0.1
1.38E+09,4493.2,0.6,13.4,4.9,0.4,377.8,352.4,2.1,0.1,0.1
1.38E+09,4498.9,0.6,13.4,4.8,0.4,377.8,351.9,2.1,0.1,0.1
1.38E+09,4518.5,0.7,24.5,4.9,0.4,378.4,356.6,2.2,0.1,0.1
1.38E+09,4562,0.5,70.7,5,0.3,377.3,355.3,2.1,0.1,0.1
1.38E+09,4528.2,0.6,35.5,4.9,0.4,377.5,356.3,2.1,0.1,0.1
1.38E+09,4516.6,0.5,25,4.9,0.3,377.8,355.6,2.1,0.1,0.1
1.38E+09,4506.4,0.5,13.3,4.8,0.4,378.2,358.4,2.1,0.1,0.1
1.38E+09,4503.5,0.5,13.4,4.8,0.5,376.9,355.3,2.1,0.1,0.1
1.38E+09,4498.2,0.5,13.4,4.9,0.2,378.4,356.3,2,0.2,0.1
1.38E+09,4492.5,0.5,13.3,4.9,0.4,377.6,354.5,2.1,0.1,0.1
1.38E+09,4499.8,0.6,13.4,4.8,0.4,378.7,357.3,2.1,0.1,0.1
1.38E+09,4492.8,0.6,13.4,4.9,0.4,378.2,352.5,2.1,0.1,0.1
1.38E+09,4501.5,0.5,13.3,4.9,0.3,377.9,352.8,2,0.1,0.1
1.38E+09,4524.5,0.5,49.6,5,0.5,377.4,355,2.1,0.2,0.1
1.38E+09,4530.2,0.5,55,4.8,0.4,377.6,353.3,2.1,0.1,0.1
1.38E+09,4522.4,0.6,46.3,4.9,0.5,377.2,354.8,2,0.1,0.1
1.38E+09,4502.1,0.5,20.7,4.8,0.4,377.9,355.5,2,0.1,0.1
1.38E+09,4483.1,0.5,13.4,4.8,0.4,377.3,349.1,2.1,0.1,0.1
1.38E+09,4493.5,0.5,13.3,4.8,0.3,377.3,354.9,1.9,0.1,0.1
1.38E+09,4485.4,0.6,13.4,4.9,0.3,378.1,349.1,2.1,0.1,0.1
1.38E+09,4496.4,0.5,13.4,4.8,0.4,377.5,355.3,2.1,0.1,0.1
1.38E+09,4496.2,0.5,13.4,5,0.4,377.3,356.4,2.1,0.1,0.1
1.38E+09,4488.5,0.6,13.2,4.8,0.3,377.6,351.8,1.9,0.1,0.1
1.38E+09,4492.6,0.5,13.4,4.9,0.4,377.7,355.4,2.1,0.1,0.1
1.38E+09,4567.5,0.5,87.2,4.9,0.4,377.4,356,2.1,0.1,0.1
1.38E+09,4540.4,0.5,64.2,4.8,0.4,377.2,353.9,2.2,0.1,0.1
1.38E+09,4539.1,0.6,57,4.9,0.5,376.4,356.9,2.1,0.1,0.1
1.38E+09,4503.6,0.5,16.3,4.8,0.3,377.5,356.7,2.2,0.1,0.1
1.38E+09,4502.1,0.5,13.4,4.8,0.5,378.5,355.4,2,0.1,0.1
1.38E+09,4487.7,0.6,13.4,4.9,0.4,377,356.7,2.1,0.1,0.1
1.38E+09,4490.8,0.4,13.3,4.9,0.4,377.2,357.7,2.1,0.1,0.1
1.38E+09,4490,0.6,13.4,4.8,0.5,378.1,355.7,2.1,0.2,0.1
1.38E+09,4491.1,0.5,13.1,4.9,0.4,378,357.2,2,0.1,0.1
1.38E+09,4492.4,0.5,13.3,4.9,0.4,377.8,356.1,2.1,0.1,0.1
1.38E+09,9804.8,2.2,11.1,5.7,2.7,374.1,351.5,2.8,0.1,0.1
1.38E+09,8993.1,1.8,114.3,5.8,2,374.9,354.8,2.7,0.2,0.1
1.38E+09,4537.4,0.6,53.4,4.9,0.4,377.2,357.2,2,0.1,0.1
1.38E+09,4543,0.5,62.4,4.9,0.5,377,354.5,2.1,0.1,0.1
1.38E+09,4498.1,0.6,13.7,4.8,0.4,377.8,356.7,2,0.1,0.1
1.38E+09,4506.3,0.4,13.4,4.9,0.4,377.5,357.9,2,0.1,0.1
1.38E+09,4501.9,0.6,13.4,4.9,0.4,378.6,360.2,2.1,0.1,0.1
1.38E+09,4503.3,0.6,13.4,5,0.4,378.3,358.6,2,0.1,0.1
1.38E+09,4501.9,0.5,13.4,4.9,0.2,378.2,359.4,2.1,0.2,0.1
1.38E+09,4497.4,0.4,13.4,4.9,0.4,378.3,355.1,2.1,0.1,0.1
1.38E+09,4497.3,0.5,13.4,4.7,0.3,377.8,354.3,2.1,0.1,0.1
1.38E+09,4497.6,0.6,13.9,4.8,0.4,377,355.9,2.1,0.2,0.1
1.38E+09,4660,0.4,173.8,4.9,0.4,376.8,358.2,2.2,0.1,0.1
1.38E+09,4548.2,0.5,61.7,4.9,0.5,376.6,354.5,2.1,0.2,0.1
1.38E+09,4553.4,0.5,62.3,5,0.4,377.6,355.9,2.1,0.1,0.1
1.38E+09,4508,0.5,13.3,4.9,0.5,378.4,359.8,2.1,0.1,0.1
1.38E+09,4500.1,0.5,13.4,4.9,0.4,378.3,357.3,2,0.1,0.1
1.38E+09,4493.1,0.5,13.5,4.9,0.4,378,354.9,2.1,0.1,0.1
1.38E+09,4489.9,0.5,13.3,4.8,0.4,377.9,355.8,2.1,0.1,0.1
1.38E+09,4497.1,0.6,13.4,4.9,0.4,378.3,355.3,2,0.1,0.1
1.38E+09,4490.4,0.5,13.3,4.9,0.4,377.8,349.3,2.1,0.1,0.1
1.38E+09,4493.6,0.6,13.3,4.9,0.4,377.7,354.2,2.1,0.2,0.1
1.38E+09,4502,0.5,20.6,4.8,0.4,377.1,354,2.1,0.2,0.1
1.38E+09,4662.4,0.5,184.9,4.9,0.3,376.7,354,2.1,0.2,0.1
1.38E+09,4589.8,0.6,108.8,4.9,0.4,377.6,353.7,2.1,0.2,0.1
1.38E+09,4542.8,0.5,65,4.9,0.4,376.7,352,2,0.1,0.1
1.38E+09,4491.1,0.5,13.4,4.9,0.4,376.6,353.5,2,0.1,0.1
1.38E+09,4501.2,0.6,13.4,4.9,0.4,380,353.9,2,0.1,0.1
1.38E+09,4498.4,0.5,13.4,5,0.4,378,356.2,2.1,0.2,0.1
1.38E+09,4492.3,0.7,13.4,4.8,0.4,377.4,351.4,2.1,0.1,0.1
1.38E+09,4493.2,0.4,13.4,4.9,0.4,376.9,354.2,2,0.1,0.1
1.38E+09,4495.6,0.6,13.5,4.9,0.4,377.7,353.1,2.1,0.2,0.1
1.38E+09,4494.8,0.6,13.3,4.8,0.4,378.1,352.4,2.1,0.1,0.1
1.38E+09,4526.3,0.6,44.3,4.9,0.5,377,354.3,2.2,0.2,0.1
1.38E+09,4705.9,0.4,225.2,5,0.5,376.2,355,2.2,0.1,0.1
1.38E+09,4614.5,0.5,125.9,4.9,0.4,377.4,352.7,2.2,0.1,0.1
1.38E+09,4544.3,0.5,60.8,4.8,0.5,376.1,351.9,2.1,0.1,0.1
1.38E+09,4441.8,0.7,9,4.9,0.5,378.3,354,2.1,0.1,0.1
1.38E+09,4408,0.7,29.4,5,0.4,376.9,353.2,2.1,0.1,0.1
1.38E+09,4411.3,0.8,28,4.8,0.4,377.9,355.3,2.1,0.1,0.1
1.38E+09,4406.6,0.8,29,4.9,0.4,378.1,350,2.1,0.1,0.1
1.38E+09,4411.6,0.8,29.5,4.9,0.4,377.5,353.5,2.2,0.1,0.1
1.38E+09,4411.4,0.8,29.3,4.9,0.5,378.7,352.7,2.1,0.1,0.1
1.38E+09,4416.9,0.8,29.8,4.9,0.4,379.3,353.8,2.1,0.1,0.1
1.38E+09,4410.1,0.8,29.7,5,0.4,378.5,346.3,2.1,0.1,0.1
1.38E+09,4305.4,0.9,31.4,5,0.5,377.8,344.2,2.2,0.1,0.1
1.38E+09,3889.6,1.8,251.3,5.4,0.9,378.9,343.6,2.4,0.2,0.1
1.38E+09,3795.9,1.8,152.9,5.3,0.8,377.9,346,2.4,0.1,0.1
1.38E+09,3811.9,1.7,171.8,5.3,0.9,378.3,343.5,2.5,0.1,0.1
1.38E+09,3826.4,1.8,193.4,5.3,0.8,378,341.6,2.5,0.1,0.1
1.38E+09,3775.5,1.9,137.8,5.4,0.9,377.8,343.7,2.3,0.1,0.1
1.38E+09,3806.3,1.7,167.4,5.3,0.9,377.7,344.9,2.4,0.1,0.1
1.38E+09,3783.8,1.9,140.3,5.3,0.8,377.5,345.1,2.3,0.2,0.1
1.38E+09,3832.4,1.8,173.9,5.4,1.1,378.4,365.7,2.4,0.2,0.1
1.38E+09,3969.4,1.9,165.6,5.3,0.9,378.2,511.4,2.3,0.1,0.1
1.38E+09,3956.1,1.8,152.4,5.3,0.8,378.3,506.9,2.3,0.2,0.1
1.38E+09,3977.4,1.9,158.5,5.3,0.8,381,509.1,2.3,0.1,0.1
1.38E+09,3974.4,1.8,164.5,5.3,0.6,379.7,507,2.2,0.1,0.1
1.38E+09,3951.8,1.9,149,5.3,0.8,378.6,507.5,2.4,0.1,0.1
1.38E+09,3976.5,1.9,172.1,5.3,0.8,379,507,2.4,0.1,0.1
1.38E+09,3962,1.9,164.7,5.3,0.8,379.3,504.9,2.3,0.1,0.1
1.38E+09,3963.8,1.8,165.9,5.2,0.7,379,506.6,2.3,0.1,0.1
1.38E+09,3992.4,1.8,187,5.3,0.7,378.4,506.9,2.4,0.1,0.1
1.38E+09,3925.7,1.9,124.1,5.2,0.8,378.9,508.7,2.3,0.2,0.1
1.38E+09,3836,1.9,30.9,5.3,0.7,379.5,508.5,2.4,0.1,0.1
1.38E+09,3836.2,1.9,30.7,5.2,0.8,378.9,508.1,2.3,0.1,0.1
1.38E+09,3833.2,1.9,30.8,5.2,0.7,379.8,504.6,2.4,0.1,0.1
1.38E+09,3847.1,1.9,30.8,5.3,0.7,379.7,508.1,2.4,0.1,0.1
1.38E+09,3857.5,2,30.8,5.3,0.7,379.7,508.6,2.4,0.1,0.1
1.38E+09,3838.8,2,30.8,5.3,0.8,380,505.9,2.4,0.2,0.1
1.38E+09,3847.1,2,30.9,5.3,0.8,380,509.3,2.3,0.1,0.1
1.38E+09,3889.5,1.9,45.5,5.3,0.7,379.3,510.4,2.3,0.1,0.1
1.38E+09,4113.1,1.7,251.1,5.4,0.8,380.8,511.3,2.4,0.1,0.1
1.38E+09,3993.6,1.8,158,5.2,0.7,379.6,506.6,2.4,0.1,0.1
1.38E+09,3935.6,1.8,128.1,5.3,0.7,379,507,2.3,0.1,0.1
1.38E+09,3960.8,1.9,154.3,5.3,0.7,378.6,509.7,2.3,0.2,0.1
1.38E+09,3949.1,1.8,139.9,5.3,0.7,378.6,507.6,2.4,0.2,0.1
1.38E+09,3950.5,1.8,130.3,5.3,0.7,378.7,507.2,2.2,0.1,0.1
1.38E+09,3956.5,1.9,150.9,5.2,0.8,377.5,507.9,2.4,0.1,0.1
1.38E+09,3954.2,1.9,153.8,5.2,0.7,378.8,507.4,2.4,0.1,0.1
1.38E+09,3953,1.8,152.1,5.3,0.8,379,508.9,2.3,0.1,0.1
1.38E+09,3956.9,1.9,151.9,5.3,0.7,379.1,509.5,2.3,0.1,0.1
1.38E+09,3961.2,1.9,154.6,5.2,0.9,379.5,509.9,2.4,0.1,0.1
1.38E+09,3956.5,2,149.3,5.4,0.9,378.8,512,2.3,0.1,0.1
1.38E+09,3977.5,1.9,171.2,5.2,0.7,378.7,513.9,2.4,0.2,0.1
1.38E+09,3974.3,1.8,168.2,5.3,0.7,379.6,509.4,2.2,0.2,0.1
1.38E+09,3954.7,2,149.7,5.2,0.7,379.3,510,2.3,0.1,0.1
1.38E+09,3965.2,1.8,154.8,5.3,0.8,378.6,511.7,2.4,0.2,0.1
1.38E+09,3962.8,2,161.1,5.3,0.8,380,505.3,2.4,0.2,0.1
1.38E+09,3882.4,1.9,77.1,5.3,0.9,380,507.5,2.3,0.1,0.1
1.38E+09,3841.9,1.9,31,5.2,0.7,380.5,510.1,2.5,0.2,0.1
1.38E+09,3841,1.9,30.9,5.3,0.8,379.7,509.2,2.4,0.1,0.1
1.38E+09,3836.5,2.1,30.8,5.2,0.8,379.6,507.8,2.2,0.1,0.1
1.38E+09,3832.1,2,31,5.2,0.7,379.2,506.4,2.3,0.1,0.1
1.38E+09,3837.6,2,31,5.2,0.8,379.4,506.6,2.4,0.1,0.1
1.38E+09,3837,1.9,30.7,5.3,0.8,379.3,505.5,2.2,0.1,0.1
1.38E+09,3833.6,1.8,30.9,5.3,0.8,379.3,504.8,2.3,0.1,0.1
1.38E+09,3883.2,1.9,79.3,5.4,0.8,379.7,504.1,2.4,0.2,0.1
1.38E+09,4038.7,1.8,225.2,5.4,0.9,379.1,507.2,2.3,0.2,0.1
1.38E+09,3939.7,2,134.9,5.3,0.7,378.7,504.2,2.4,0.2,0.1
1.38E+09,3938.1,1.6,139.1,5.2,0.7,379.2,505.3,2.3,0.1,0.1
1.38E+09,3944.4,1.9,139.8,5.2,0.9,380,508.1,2.3,0.2,0.1
1.38E+09,3949.4,1.7,138,5,0.8,380,509.7,2.4,0.1,0.1
1.38E+09,3941.2,2,134.5,5.2,0.8,379.5,506,2.2,0.1,0.1
1.38E+09,3981.3,1.8,160.9,5.2,0.9,379.1,512.5,2.3,0.1,0.1
1.38E+09,3980.5,2,146.2,5.2,0.8,378.5,509.7,2.4,0.1,0.1
1.38E+09,3987.9,1.9,164,5.3,0.8,379.1,510.1,2.3,0.1,0.1
1.38E+09,3993.8,1.9,168.9,5.3,0.8,378.2,515.1,2.3,0.1,0.1
1.38E+09,3948.9,1.9,130.3,5.2,0.8,378.1,510.3,2.3,0.1,0.1
1.38E+09,3967.9,2,152.9,5.3,0.6,378.9,509.1,2.2,0.1,0.1
1.38E+09,3981.5,2,165.2,5.3,0.8,378.5,514.8,2.4,0.1,0.1
1.38E+09,3970.4,1.9,156.9,5.2,0.8,379.2,511.9,2.4,0.1,0.1
1.38E+09,3972.2,2,154.8,5.3,0.8,379.3,511.9,2.3,0.1,0.1
1.38E+09,3992.6,2,173.7,5.2,0.7,378.9,513.9,2.3,0.2,0.1
1.38E+09,3974.1,1.9,164.7,5.3,0.9,379.1,509.5,2.4,0.2,0.1
1.38E+09,3878.3,2,67.2,5.3,0.9,378.9,508.1,2.3,0.1,0.1
1.38E+09,3850.1,1.9,30.8,5.3,0.8,379.2,514.1,2.3,0.1,0.1
1.38E+09,3847,1.9,30.8,5.2,1,378.6,511,2.2,0.1,0.1
1.38E+09,3849,1.9,30.7,5.3,0.7,380.5,508.8,2.3,0.1,0.1
1.38E+09,3864.4,1.8,30.9,5.2,0.8,381,509.9,2.1,0.1,0.1
1.38E+09,3850.7,1.9,30.8,5.3,0.7,379.5,509.4,2.3,0.1,0.1
1.38E+09,3852,1.8,30.7,5.2,0.8,379.5,511,2.3,0.1,0.1
1.38E+09,3852.3,1.9,30.8,5.1,0.8,380.1,513.9,2.3,0.2,0.1
1.38E+09,3968.3,1.8,146.7,5.2,0.7,379.6,511.3,2.2,0.2,0.1
1.38E+09,4022.5,1.8,204.3,5.2,0.8,379.6,514.1,2.1,0.2,0.1
1.38E+09,3993.4,1.7,192.6,5.2,0.7,378,508.3,2.3,0.1,0.1
1.38E+09,3959.4,1.9,152.2,5.2,0.7,378.7,511.9,2.4,0.1,0.1
1.38E+09,3960.3,1.8,147,5.2,1,379.8,510.2,2.3,0.1,0.2
1.38E+09,13761,3.4,126.7,7,4.9,374,502.8,3.6,0.2,0.1
1.38E+09,3966.4,1.9,147.5,5.3,0.7,379,509.4,2.3,0.1,0.1
1.38E+09,3944.8,1.9,152.7,5.4,0.8,379.2,482.6,2.3,0.1,0.1
1.38E+09,3886.7,1.8,157,5.2,0.7,378.2,415.8,2.6,0.2,0.1
1.38E+09,3902.6,1.7,170.7,5.3,1,378.1,416.1,2.4,0.2,0.1
1.38E+09,3899.7,1.9,165.3,5.3,0.6,378.4,420.7,2.5,0.1,0.1
1.38E+09,3903,1.7,167.6,5.4,0.9,378.1,424.1,2.4,0.2,0.1
1.38E+09,3885.8,1.8,158.7,5.5,0.8,377.9,418.3,2.4,0.1,0.1
1.38E+09,3880.6,1.7,150.2,5.4,0.8,377.9,422.4,2.4,0.1,0.1
1.38E+09,3891,1.7,152.4,5.3,0.7,380.3,419.8,2.3,0.2,0.1
1.38E+09,3896.6,1.8,167.7,5.3,0.8,378.6,418.8,2.3,0.2,0.1
1.38E+09,3901.9,1.9,168.4,5.3,0.9,377.8,419.6,2.5,0.1,0.1
1.38E+09,3874.7,1.8,133.3,5.3,0.9,378.1,419.8,2.3,0.1,0.1
1.38E+09,3769.6,1.8,41.7,5.4,0.7,378,418.1,2.2,0.1,0.1
1.38E+09,3761,1.8,30.7,5.3,0.8,379.6,416.8,2.2,0.1,0.1
1.38E+09,3758.1,1.9,30.7,5.3,0.7,379.2,416.8,2.4,0.1,0.1
1.38E+09,3761.4,1.9,30.9,5.2,0.9,379.2,420.4,2.5,0.1,0.1
1.38E+09,3758.2,1.9,30.8,5.3,0.9,379.1,418.5,2.3,0.1,0.1
1.38E+09,3754.6,1.8,30.8,5.3,0.8,379.2,417.9,2.3,0.1,0.1
1.38E+09,3754.4,1.9,30.7,5.3,0.8,378.5,418.4,2.4,0.1,0.1
1.38E+09,3759.5,1.8,30.9,5.3,0.8,380.4,422.1,2.4,0.2,0.1
1.38E+09,3894.3,1.8,168.3,5.4,0.8,379.1,421.7,2.4,0.1,0.1
1.38E+09,3943.9,1.9,212.8,5.4,0.8,378.7,425.6,2.4,0.1,0.1
1.38E+09,3908.1,1.9,177.2,5.3,0.8,378.2,420.1,2.4,0.1,0.1
1.38E+09,3858.5,1.9,133.9,5.3,0.8,378.7,419.1,2.3,0.1,0.1
1.38E+09,3902,1.9,177.2,5.3,0.8,378.4,422.5,2.4,0.1,0.1
1.38E+09,3905.1,1.8,178.1,5.3,0.9,379.4,421.1,2.3,0.2,0.1
1.38E+09,3900.2,1.8,172.3,5.4,0.7,380.2,420.2,2.5,0.1,0.1
1.38E+09,3875.9,1.8,140.8,5.5,0.7,379.2,427.6,2.5,0.1,0.1
1.38E+09,3886.6,1.8,158.4,5.4,0.7,377.8,422,2.4,0.1,0.1
1.38E+09,3883.7,1.9,158.6,5.3,1,378.6,421.6,2.3,0.1,0.1
1.38E+09,3876,1.8,146.3,5.4,0.7,378.3,424.9,2.3,0.1,0.1
1.38E+09,3842.6,1.9,113.2,5.3,0.9,377.8,422.3,2.4,0.1,0.1
1.38E+09,3891.7,1.8,156.3,5.4,0.8,378.3,420.4,2.3,0.2,0.1
1.38E+09,3868.5,2,142,5.4,0.8,379,420,2.3,0.1,0.1
1.38E+09,3874.3,1.7,150.8,5.2,1,377,424.1,2.6,0.1,0.1
1.38E+09,3867.4,2,141.8,5.3,0.8,378.7,424.1,2.4,0.2,0.1
1.38E+09,3863.2,1.8,138.7,5.2,0.8,378.4,423.2,2.3,0.1,0.1
1.38E+09,3862.2,2,133.3,5.2,0.8,378.1,422.8,2.5,0.1,0.1
1.38E+09,3763.6,1.8,31,5.2,0.9,379,421,2.4,0.2,0.1
1.38E+09,3758.4,2,30.8,5.1,0.7,378.3,421.6,2.3,0.1,0.1
1.38E+09,3762.6,1.8,30.7,5.4,0.7,379.5,423.9,2.1,0.1,0.1
1.38E+09,3759.4,1.8,30.7,5.3,0.7,378.8,421.6,2.5,0.2,0.1
1.38E+09,3764.8,1.7,30.9,5.3,1,378.9,426.1,2.5,0.1,0.1
1.38E+09,3772.5,1.8,30.6,5.3,0.8,379.7,425.7,2.2,0.1,0.1
1.38E+09,3768.3,1.8,30.8,5.3,0.6,379.8,424.8,2.3,0.1,0.1
1.38E+09,3768.9,1.8,31.7,5.2,0.7,380.8,422.3,2.5,0.2,0.1
1.38E+09,3967.8,1.7,232.6,5.4,0.9,379.8,424.3,2.4,0.2,0.1
1.38E+09,3893.6,1.8,159.4,5.3,0.8,378.8,426.2,2.4,0.1,0.1
1.38E+09,3881.9,1.8,149.8,5.4,0.8,378,422.9,2.3,0.2,0.1
1.38E+09,3878.1,1.8,147.1,5.3,0.7,378.2,424.4,2.4,0.1,0.1
1.38E+09,3875.8,1.7,148.4,5.4,0.8,378.9,420.2,2.4,0.1,0.1
1.38E+09,3868.1,1.8,140,5.4,0.7,378.3,421.5,2.5,0.2,0.1
1.38E+09,3857.6,1.9,131.8,5.2,0.8,377.6,419.7,2.4,0.2,0.1
1.38E+09,3881.3,1.8,141.6,5.3,0.8,377.5,422.1,2.3,0.1,0.1
1.38E+09,3850.2,1.9,122.5,5.4,0.8,377.1,418.4,2.3,0.1,0.1
1.38E+09,3886,1.9,161.9,5.4,0.8,378.3,420.4,2.4,0.1,0.1
1.38E+09,3854.8,1.9,130.2,5.4,0.9,378.2,423.4,2.3,0.1,0.1
1.38E+09,3902.9,1.8,172.1,5.3,0.8,377.6,427.4,2.5,0.1,0.1
1.38E+09,3873,1.8,137.8,5.3,0.8,378.5,428.2,2.5,0.1,0.1
1.38E+09,3884.5,1.8,151,5.4,0.7,378,429.7,2.4,0.1,0.1
1.38E+09,3883.9,1.8,152,5.3,0.7,378.3,424,2.4,0.1,0.1
1.38E+09,3851.8,1.8,123.7,5.4,0.8,378,420.1,2.4,0.1,0.1
1.38E+09,3877.9,1.8,146.7,5.4,0.9,378.1,425,2.3,0.1,0.1
1.38E+09,3840.9,2.1,109.1,5.4,0.9,380.9,420.7,2.3,0.2,0.1
1.38E+09,3764.7,1.8,30.9,5.3,0.7,379.8,423.3,2.4,0.1,0.1
1.38E+09,3759.9,1.8,31,5.3,0.8,379.8,418.7,2.4,0.2,0.1
1.38E+09,3770.4,1.9,30.7,5.3,0.7,379.6,425.4,2.3,0.1,0.1
1.38E+09,3762.6,1.9,30.8,5.3,0.8,379.5,421.8,2.3,0.2,0.1
1.38E+09,3765.8,2,30.9,5.3,0.8,379.2,424.3,2.3,0.1,0.1
1.38E+09,3769.5,1.9,30.8,5.2,0.9,378.5,423.3,2.4,0.1,0.1
1.38E+09,3765.3,1.9,30.8,5.3,0.9,378.2,426.6,2.2,0.1,0.1
1.38E+09,3772.3,1.8,41.9,5.3,0.9,378.8,424.1,2.4,0.1,0.1
1.38E+09,3986.1,1.8,255.3,5.3,0.8,378.9,423.8,2.4,0.1,0.1
1.38E+09,3911.7,1.7,175.1,5.3,0.8,379,421.8,2.4,0.1,0.1
1.38E+09,3914.3,1.8,175.8,5.3,0.9,378.3,424.4,2.3,0.2,0.1
1.38E+09,3883,1.8,154,5.3,0.8,378.3,425.1,2.4,0.1,0.1
1.38E+09,3895.6,1.8,165.1,5.3,0.8,377.8,423.8,2.3,0.1,0.1
1.38E+09,3868.1,1.7,140.3,5.3,0.7,378,421.1,2.4,0.2,0.1
1.38E+09,3893.7,1.9,163.7,5.3,0.8,379,422,2.2,0.2,0.1
1.38E+09,3883.9,1.9,155.5,5.4,0.8,378.5,421,2.5,0.1,0.1
1.38E+09,3898.7,1.8,168.8,5.2,0.7,377.7,421.7,2.3,0.1,0.1
1.38E+09,3884.3,1.9,157.7,5.4,0.9,377.9,421.3,2.3,0.2,0.1
1.38E+09,3886.7,1.7,154.1,5.3,0.8,377.9,424.4,2.4,0.1,0.1
1.38E+09,3894.4,1.7,163.4,5.3,0.9,379.1,421.4,2.5,0.2,0.1
1.38E+09,3905.9,2,166.1,5.3,0.8,379.2,425.3,2.5,0.2,0.1
1.38E+09,3897.3,1.7,155.8,5.4,0.7,378.5,421.6,2.4,0.1,0.1
1.38E+09,3903.7,1.8,162.9,5.4,0.9,379.2,422.1,2.4,0.1,0.1
1.38E+09,3902.4,1.8,166,5.4,0.7,378.3,420.5,2.3,0.1,0.1
1.38E+09,3905.4,1.8,164.3,5.4,0.8,378.4,421.4,2.4,0.1,0.1
1.38E+09,3844.3,1.9,101.6,5.4,0.6,378,424.3,2.5,0.1,0.1
1.38E+09,3769,1.9,30.9,5.4,0.8,379.5,424.1,2.3,0.1,0.1
1.38E+09,3765.4,1.9,30.9,5.3,0.9,379.3,420.2,2.3,0.1,0.1
1.38E+09,3769.6,1.8,30.9,5.3,0.8,379.9,421.9,2.3,0.1,0.1
1.38E+09,3766.6,1.8,31,5.3,0.9,379.3,423.1,2.5,0.1,0.1
1.38E+09,3766.3,1.9,30.9,5.3,0.8,378.7,417.4,2.4,0.2,0.1
1.38E+09,3774.3,1.9,30.9,5.4,0.7,379.4,421,2.3,0.2,0.1
1.38E+09,3760.8,1.9,30.9,5.3,0.8,379.2,422.5,2.3,0.2,0.1
1.38E+09,3804.5,1.9,74,5.3,0.8,379.4,420.9,2.4,0.1,0.1
1.38E+09,3998.6,1.8,271.1,5.4,0.9,378.5,423,2.6,0.2,0.1
1.38E+09,3908.8,1.8,174.5,5.3,0.8,378.4,422.7,2.4,0.1,0.1
1.38E+09,3880.5,1.8,147.4,5.3,0.8,378.5,422.7,2.5,0.1,0.1
1.38E+09,3869.7,1.8,138.9,5.4,0.8,378.3,422.7,2.4,0.1,0.1
1.38E+09,3878,1.9,148.4,5.4,0.9,377.9,419.7,2.2,0.1,0.1
1.38E+09,3891.9,1.7,156.8,5.3,0.8,377.8,422.9,2.3,0.2,0.1
1.38E+09,3894.3,1.9,162.9,5.3,0.9,379,422.6,2.4,0.1,0.1
1.38E+09,3868.3,1.7,138.6,5.2,0.7,378.5,421.6,2.3,0.2,0.1
1.38E+09,3882.9,1.9,154.3,5.2,0.8,377.2,421.6,2.4,0.1,0.1
1.38E+09,3873.4,1.9,146.2,5.3,0.9,378.2,419.8,2.2,0.1,0.1
1.38E+09,3873.1,1.8,143.7,5.4,0.9,378.7,422.8,2.3,0.2,0.1
1.38E+09,3883.4,1.9,159.6,5.4,0.7,378.3,419,2.3,0.1,0.2
1.38E+09,3880.4,1.9,154.6,5.2,0.9,378,418.9,2.4,0.1,0.1
1.38E+09,3847.7,1.9,121.1,5.3,0.8,378.1,419.6,2.3,0.1,0.1
1.38E+09,3897.9,1.9,166,5.4,0.9,378.5,424.7,2.3,0.1,0.1
1.38E+09,3888.1,1.8,158.1,5.4,0.9,379.5,421.1,2.4,0.1,0.1
1.38E+09,3872.7,1.9,137.9,5.4,0.9,379.2,422.9,2.5,0.1,0.1
